"","labels","tcdiff","twopath","density","mutual","balance","ctri","cycle4","idegreesquare","intransitive","simmelianties","nearsimmelian","simmelian","odegreesquare","diff_degree_pop","sum_degree_pop","istar2","istar3","ostar2","ostar3"
"414",1,567.91996391816,568.252080856124,0.322222222222222,12.4137931034483,21.7241379310345,59.7810488334905,92.7636964657612,92.8143071321482,260.787921655684,0,424.751804054644,0,94.5491539944314,-1.73484686228313,187.36346112658,375.624256837099,1195.62097666981,260.047562425684,1016.27783016934
"415",1,750.000000000001,600,0.2,5,15,0,0,92.3076923076924,229.030944625407,0,0,0,96.1538461538462,-3.84615384615385,188.461538461539,375,2000,150,1375
"416",1,474.609375000001,562.5,0.266666666666667,7.5,22.5,210.9375,0,105.31914893617,230.744147119552,0,0,0,98.1382978723405,7.18085106382979,203.457446808511,450,1529.296875,351.5625,1265.625
"417",1,464.923469387755,764.540816326531,0.311111111111111,19.2857142857143,48.2142857142857,332.088192419825,1387.65423261141,86.6014558689718,356.301141662958,82.7190330684927,0,1102.82567544667,84.7588717015469,1.84258416742493,171.360327570519,340.94387755102,1062.68221574344,206.632653061225,630.967565597668
"418",1,551.020408163266,753.061224489797,0.233333333333333,4.28571428571429,12.8571428571429,157.434402332362,1349.43773427739,82.2259136212625,326.223407348952,0,0,0,79.2358803986712,2.99003322259136,161.461794019934,312.244897959184,1259.47521865889,128.571428571429,472.303206997085
"419",1,592.592592592593,744.444444444445,0.3,6.66666666666667,20,222.222222222222,987.654320987655,87.2549019607844,333.934415280839,0,0,0,93.1372549019608,-5.88235294117648,180.392156862745,344.444444444445,1259.25925925926,177.777777777778,851.851851851852
"420",1,373.293126991352,706.952662721894,0.288888888888889,20.7692307692308,51.9230769230769,165.908056440601,1148.59423689647,79.4527620030976,356.580669936441,0,698.889221669276,0,89.9070727929789,-10.4543107898813,169.359834796076,299.556213017752,1244.31042330451,131.804733727811,746.586253982704
"421",1,684.635612321564,686.157024793389,0.244444444444444,4.09090909090909,4.09090909090909,68.4635612321564,1400.3910252032,85.8168147641833,287.091586027077,0,0,0,80.2802460697198,5.53656869446344,166.097060833903,334.710743801653,1232.34410217881,167.355371900827,479.244928625095
"422",1,331.816112881202,718.934911242604,0.288888888888889,10.3846153846154,27.6923076923077,248.862084660901,1148.59423689647,81.5436241610739,356.580669936441,0,698.889221669276,0,79.4527620030976,2.09086215797625,160.996386164171,311.538461538462,1036.92535275376,143.786982248521,456.247155211653
"423",1,551.020408163266,514.285714285715,0.233333333333333,4.28571428571429,12.8571428571429,78.7172011661809,337.359433569347,82.2259136212625,203.889629593095,0,0,0,109.136212624585,-26.9102990033223,191.362126245847,312.244897959184,2046.6472303207,110.204081632653,1495.62682215744
"424",1,632.812500000001,576.5625,0.266666666666667,15,37.5,105.46875,395.507812500001,88.5638297872341,230.744147119552,0,1011.24156605114,0,107.712765957447,-19.1489361702128,196.276595744681,351.5625,1740.234375,168.75,1529.296875
"425",1,787.172011661809,606.122448979592,0.233333333333333,8.57142857142857,25.7142857142857,0,337.359433569347,85.2159468438539,234.473074032059,0,0,0,88.2059800664452,-2.99003322259136,173.421926910299,330.612244897959,1495.62682215744,128.571428571429,708.454810495628
"426",1,788.063268092855,718.934911242604,0.288888888888889,17.3076923076923,34.6153846153846,207.385070550751,717.871398060293,87.8162106350026,279.063132993736,0,3494.44610834638,0,104.543107898813,-16.72689726381,192.359318533815,347.485207100592,1534.64952207556,203.698224852071,1410.21847974511
"427",1,466.560000000001,712.800000000001,0.277777777777778,21.6,64.8,233.28,1175.7312,79.3241379310345,324.984075531642,128.619712014692,837.223975384617,2176.782336,92.7310344827587,-13.4068965517242,172.055172413793,298.08,1353.024,116.64,839.808000000001
"428",1,210.9375,548.4375,0.266666666666667,18.75,56.25,105.46875,197.75390625,83.7765957446809,282.02062425723,0,0,0,98.1382978723405,-14.3617021276596,181.914893617021,323.4375,1529.296875,140.625,1265.625
"429",1,212.567429654469,740.443213296399,0.211111111111111,9.47368421052632,42.6315789473684,318.851144481703,1510.34752649228,75.7503262287952,328.973675889246,0,0,0,89.8434101783385,-14.0930839495433,165.593736407134,269.252077562327,1700.53943723575,67.3130193905818,637.702288963407
"430",1,606.528000000001,725.760000000001,0.277777777777778,7.2,14.4,279.936,839.808000000001,97.2000000000001,300.610269866769,0,0,0,86.0275862068966,11.1724137931035,183.227586206897,401.76,1213.056,285.12,653.184000000001
"431",1,106.283714827234,583.379501385042,0.211111111111111,14.2105263157895,47.3684210526316,0,503.449175497426,79.273597216181,293.726496329684,0,0,0,86.3201391909527,-7.04654197477166,165.593736407134,291.689750692521,1594.25572240852,112.18836565097,637.702288963407
"432",1,296.296296296296,744.444444444445,0.3,13.3333333333333,20,296.296296296296,1234.56790123457,79.4117647058824,378.459003984951,0,587.889476778366,0,93.1372549019608,-13.7254901960784,172.549019607843,300,1259.25925925926,133.333333333333,851.851851851852
"433",1,472.303206997085,789.795918367348,0.233333333333333,8.57142857142857,21.4285714285714,314.868804664723,2024.15660141608,79.2358803986712,336.417888828606,0,0,0,88.2059800664452,-8.97009966777409,167.441860465116,293.877551020408,1495.62682215744,110.204081632653,551.020408163266
"434",1,414.770141101502,706.952662721894,0.288888888888889,13.8461538461539,24.2307692307692,82.9540282203005,1579.31707573264,81.5436241610739,364.332423630711,0,0,0,83.6344863190501,-2.09086215797626,165.178110480124,311.538461538462,1119.87938097406,143.786982248521,497.724169321803
"435",1,890.026296018033,635.950413223141,0.244444444444444,8.18181818181819,20.4545454545455,136.927122464313,840.23461512192,99.6582365003418,220.103549287426,0,0,0,94.1216678058784,5.53656869446343,193.77990430622,418.388429752067,1574.6619083396,301.239669421488,1437.73478587528
"436",1,373.293126991352,778.846153846154,0.288888888888889,10.3846153846154,10.3846153846154,248.862084660901,1148.59423689647,77.3618998451214,387.587684713522,0,1397.77844333855,0,91.9979349509551,-14.6360351058338,169.359834796076,287.573964497042,1285.78743741466,107.840236686391,1078.40236686391
"437",1,212.567429654469,740.443213296399,0.211111111111111,14.2105263157895,56.8421052631579,212.567429654469,1006.89835099485,72.2270552414094,340.722735742433,0,0,0,89.8434101783385,-17.6163549369291,162.070465419748,246.814404432133,1700.53943723575,44.8753462603879,1169.12086309958
"438",1,699.840000000001,622.08,0.277777777777778,10.8,21.6,139.968,839.808000000001,97.2000000000001,243.738056648731,0,837.223975384617,0,94.9655172413794,2.23448275862069,192.165517241379,401.76,1399.68,246.24,933.120000000001
"439",1,68.4635612321564,803.305785123968,0.244444444444444,0,0,342.317806160782,1960.54743528448,83.0485304169515,401.928220437907,0,0,0,77.5119617224881,5.53656869446343,160.56049213944,317.975206611571,1163.88054094666,150.619834710744,410.781367392938
"440",1,91.1250000000001,769.500000000001,0.222222222222222,9,22.5,273.375,1640.25,90.7200000000001,371.087529779019,0,0,0,87.4800000000001,3.24000000000001,178.2,364.5,1549.125,141.75,1002.375
"441",1,359.49700008219,689.035916824197,0.255555555555555,11.7391304347826,23.4782608695652,119.83233336073,1172.27282635497,91.2567438908284,333.903517409825,0,0,0,80.9742938749604,10.282450015868,172.231037765789,367.485822306239,1198.3233336073,168.431001890359,539.245500123285
"442",1,299.580833401825,704.347826086957,0.255555555555555,7.82608695652174,19.5652173913044,299.580833401825,1172.27282635497,93.8273563947954,324.879098020371,0,1232.36987585662,0,86.1155188828944,7.711837511901,179.94287527769,382.797731568999,1318.15566696803,244.990548204159,599.16166680365
"443",1,410.781367392938,786.570247933885,0.244444444444444,8.18181818181819,16.3636363636364,205.390683696469,1120.31282016256,83.0485304169515,363.649342300964,0,0,0,83.0485304169515,0,166.097060833903,317.975206611571,1300.80766341097,133.884297520661,616.172051089407
"444",1,886.464000000001,479.52,0.277777777777778,10.8,10.8,0,167.9616,148.593103448276,146.242833989239,0,0,0,86.0275862068966,62.5655172413794,234.620689655173,699.84,1213.056,984.960000000001,559.872000000001
"445",1,685.546875000001,604.6875,0.266666666666667,11.25,33.75,52.7343750000001,395.507812500001,86.1702127659575,247.836306165444,0,0,0,95.7446808510639,-9.57446808510639,181.914893617021,337.5,1476.5625,182.8125,1318.359375
"446",1,331.816112881202,742.899408284024,0.288888888888889,6.92307692307693,10.3846153846154,290.339098771052,1579.31707573264,91.9979349509551,364.332423630711,0,698.889221669276,0,79.4527620030976,12.5451729478575,171.450696954053,371.449704142012,1036.92535275376,215.680473372781,456.247155211653
"447",1,328.795768584198,751.248513674198,0.322222222222222,12.4137931034483,18.6206896551724,298.905244167453,1391.45544698642,75.4658385093168,391.181882483527,0,0,0,94.5491539944314,-19.0833154851146,170.014992503748,279.310344827586,1195.62097666981,105.945303210464,896.715732502358
"448",1,182.25,749.250000000001,0.222222222222222,9,22.5,273.375,1640.25,77.7600000000001,349.258851556724,0,0,0,84.2400000000001,-6.48,162,283.5,1458,81.0000000000001,455.625000000001
"449",1,342.317806160782,736.363636363637,0.244444444444444,8.18181818181819,16.3636363636364,205.390683696469,1120.31282016256,85.8168147641833,344.509903232492,0,0,0,91.3533834586467,-5.53656869446343,177.17019822283,334.710743801653,1506.19834710744,167.355371900827,1026.95341848235
"450",1,627.701012751651,741.617122473246,0.322222222222222,15.5172413793103,27.9310344827586,269.014719750707,1113.16435758913,106.693082030413,322.55348204782,0,1274.25541216393,0,82.4052259584493,24.287856071964,189.098307988863,452.675386444709,986.387305752594,414.149821640904,538.029439501415
"451",1,332.088192419825,733.545918367347,0.311111111111111,12.8571428571429,25.7142857142857,265.67055393586,1067.42633277801,81.073703366697,377.679210162736,0,996.100610080862,0,86.6014558689718,-5.52775250227479,167.675159235669,309.948979591837,1095.89103498542,154.974489795918,697.385204081633
"452",1,708.454810495628,661.224489795919,0.233333333333333,8.57142857142857,25.7142857142857,157.434402332362,674.718867138693,85.2159468438539,254.862036991368,0,0,0,94.186046511628,-8.97009966777409,179.401993355482,330.612244897959,1653.0612244898,165.30612244898,787.172011661809
"453",1,418.467341834434,751.248513674198,0.322222222222222,9.31034482758621,18.6206896551724,179.343146500472,1855.27392931522,78.9355322338831,398.044722527097,0,0,0,77.2006853715999,1.73484686228315,156.136217605483,298.573127229489,896.715732502358,144.470868014269,388.576817417688
"454",1,456.247155211653,659.023668639054,0.288888888888889,17.3076923076923,38.0769230769231,82.9540282203005,1005.01995728441,87.8162106350026,325.573655159359,0,0,0,85.7253484770264,2.09086215797625,173.541559112029,347.485207100592,1161.35639508421,203.698224852071,705.109239872554
"455",1,539.245500123285,857.466918714557,0.255555555555555,15.6521739130435,31.304347826087,479.32933344292,2344.54565270994,83.5449063789274,351.952356188735,0,2464.73975171324,0,101.539193906696,-17.994287527769,185.084100285624,321.550094517959,1677.65266705022,153.119092627599,1078.49100024657
"456",1,685.546875000001,759.375000000001,0.266666666666667,15,15,158.203125,791.015625000001,105.31914893617,324.751021871962,0,1011.24156605114,0,98.1382978723405,7.18085106382979,203.457446808511,450,1529.296875,407.8125,1371.09375
"457",1,273.375,648.000000000001,0.222222222222222,4.5,18,91.1250000000001,820.125000000001,97.2000000000001,305.601495112134,0,0,0,77.7600000000001,19.44,174.96,405,1275.75,202.5,455.625000000001
"458",1,299.580833401825,673.724007561437,0.255555555555555,7.82608695652174,15.6521739130435,59.916166680365,1406.72739162596,78.4036813709934,342.92793679928,0,0,0,86.1155188828944,-7.71183751190098,164.519200253888,290.926275992439,1318.15566696803,107.18336483932,599.16166680365
"459",1,753.09917355372,669.421487603306,0.244444444444444,8.18181818181819,20.4545454545455,273.854244928626,840.23461512192,94.1216678058784,239.242988355897,0,0,0,99.6582365003418,-5.53656869446343,193.77990430622,384.917355371901,1711.58903080391,184.090909090909,1437.73478587528
"460",1,580.078125000001,590.625,0.266666666666667,11.25,11.25,52.7343750000001,1186.5234375,110.106382978723,256.382385688391,0,0,0,93.3510638297873,16.7553191489362,203.457446808511,478.125,1423.828125,562.5,1107.421875
"461",1,78.7172011661809,606.122448979592,0.233333333333333,12.8571428571429,47.1428571428572,157.434402332362,337.359433569347,76.2458471760798,305.834444389642,0,0,0,82.2259136212625,-5.98006644518273,158.471760797342,275.510204081633,1338.19241982507,91.8367346938776,551.020408163266
"462",1,531.418574136172,650.692520775624,0.211111111111111,4.73684210526316,9.47368421052632,0,1510.34752649228,75.7503262287952,281.977436476496,0,0,0,103.936494127882,-28.1861678990866,179.686820356677,269.252077562327,2125.67429654469,44.8753462603879,1381.68829275405
"463",1,410.781367392938,652.685950413224,0.244444444444444,16.3636363636364,49.0909090909091,273.854244928626,280.07820504064,85.8168147641833,277.521866492841,0,1516.46621713181,0,85.8168147641833,0,171.633629528367,334.710743801653,1369.27122464313,200.826446280992,684.635612321564
"464",1,158.203125,576.5625,0.266666666666667,11.25,30,210.9375,593.261718750001,78.9893617021277,290.566703780176,0,0,0,100.531914893617,-21.5425531914894,179.521276595745,295.3125,1582.03125,112.5,1265.625
"465",1,250,500,0.2,5,20,125,625.000000000001,80.7692307692308,216.307003257329,0,0,0,107.692307692308,-26.9230769230769,188.461538461539,300,2375,75.0000000000001,1500
"466",1,314.868804664723,679.591836734695,0.233333333333333,8.57142857142857,34.2857142857143,314.868804664723,1686.79716784673,76.2458471760798,295.639962909987,0,0,0,82.2259136212625,-5.98006644518273,158.471760797342,275.510204081633,1338.19241982507,91.8367346938776,551.020408163266
"467",1,393.586005830904,661.224489795919,0.233333333333333,4.28571428571429,8.57142857142857,157.434402332362,1349.43773427739,82.2259136212625,295.639962909987,0,0,0,82.2259136212625,0,164.451827242525,312.244897959184,1338.19241982507,128.571428571429,551.020408163266
"468",1,393.586005830904,679.591836734695,0.233333333333333,12.8571428571429,38.5714285714286,157.434402332362,674.718867138693,85.2159468438539,305.834444389642,0,1885.86018765473,0,79.2358803986712,5.98006644518273,164.451827242525,330.612244897959,1259.47521865889,128.571428571429,472.303206997085
"469",1,364.500000000001,607.500000000001,0.222222222222222,13.5,27,0,1230.1875,87.4800000000001,283.772816889838,0,0,0,93.9600000000001,-6.48000000000002,181.44,344.25,1731.375,141.75,729.000000000001
"470",1,592.592592592593,688.888888888889,0.3,16.6666666666667,40,111.111111111111,1234.56790123457,75.4901960784314,319.092885712802,0,587.889476778366,0,89.2156862745098,-13.7254901960784,164.705882352941,277.777777777778,1185.18518518519,100,740.740740740741
"471",1,405,585,0.333333333333333,18,57,216,324,86.7272727272727,278.345454545454,0,364.5,0,90,-3.27272727272728,176.727272727273,342,1080,207,864
"472",1,332.088192419825,743.877551020408,0.311111111111111,12.8571428571429,28.9285714285714,232.461734693878,1387.65423261141,79.2311191992721,391.931255829254,0,0,0,75.5459508644222,3.68516833484986,154.777070063694,299.617346938776,896.638119533528,134.311224489796,332.088192419825
"473",1,474.609375000001,717.187500000001,0.266666666666667,3.75,7.5,210.9375,988.769531250002,78.9893617021277,324.751021871962,0,0,0,93.3510638297873,-14.3617021276596,172.340425531915,295.3125,1423.828125,126.5625,685.546875000001
"474",1,355.95703125,727.734375,0.177777777777778,0,0,0,0,78.9564220183487,319.951917576031,0,0,0,92.8899082568808,-13.9334862385321,171.846330275229,284.765625,2135.7421875,31.640625,889.892578125001
"475",1,539.201183431953,682.988165680474,0.288888888888889,6.92307692307693,24.2307692307692,124.431042330451,861.445677672351,81.5436241610739,317.821901465088,0,0,0,85.7253484770264,-4.18172431595251,167.2689726381,311.538461538462,1161.35639508421,143.786982248521,622.155211652254
"476",1,593.527376348464,616.608996539793,0.188888888888889,0,0,148.381844087116,0,99.0890161374285,235.820491920949,0,0,0,99.0890161374285,0,198.178032274857,420.415224913495,2225.72766130674,308.304498269896,1335.43659678404
"477",1,97.8819106441543,741.727367325702,0.344444444444444,14.5161290322581,23.2258064516129,342.58668725454,1136.6931558676,79.6239740408475,449.118632469627,0,629.251952059018,0,82.7161672074823,-3.09219316663486,162.34014124833,303.433922996878,929.878151119466,160.145681581686,562.820986203887
"478",1,787.172011661809,771.428571428572,0.233333333333333,4.28571428571429,8.57142857142857,236.151603498543,674.718867138693,82.2259136212625,295.639962909987,0,0,0,106.146179401993,-23.9202657807309,188.372093023256,312.244897959184,1967.93002915452,110.204081632653,1102.04081632653
"479",1,299.580833401825,643.100189035918,0.255555555555555,11.7391304347826,43.0434782608696,119.83233336073,468.909130541987,75.8330688670264,315.854678630916,0,0,0,78.4036813709934,-2.570612503967,154.23675023802,275.614366729679,1138.40716692694,91.8714555765596,419.413166762555
"480",1,729.000000000001,607.500000000001,0.222222222222222,4.5,22.5,91.1250000000001,0,103.68,229.2011213341,0,0,0,77.7600000000001,25.92,181.44,445.5,1275.75,324,455.625000000001
"481",1,743.986003790641,740.443213296399,0.211111111111111,4.73684210526316,14.2105263157895,106.283714827234,503.449175497426,79.273597216181,293.726496329684,0,0,0,79.273597216181,0,158.547194432362,291.689750692521,1381.68829275405,67.3130193905818,318.851144481703
"482",1,0,734.971644612477,0.255555555555555,7.82608695652174,19.5652173913044,359.49700008219,1172.27282635497,80.9742938749604,379.025614357099,0,0,0,80.9742938749604,0,161.948587749921,306.238185255199,1198.3233336073,122.49527410208,419.413166762555
"483",1,659.077833484015,597.164461247638,0.255555555555555,11.7391304347826,39.1304347826087,59.916166680365,468.909130541987,80.9742938749604,243.659323515278,0,0,0,88.6861313868614,-7.71183751190098,169.660425261822,306.238185255199,1378.0718336484,122.49527410208,659.077833484015
"484",1,580.078125000001,703.125000000001,0.266666666666667,11.25,30,105.46875,791.015625000001,83.7765957446809,316.204942349015,0,0,0,88.5638297872341,-4.78723404255319,172.340425531915,323.4375,1318.359375,154.6875,791.015625000001
"485",1,210.9375,717.187500000001,0.266666666666667,15,41.25,210.9375,1186.5234375,81.3829787234043,367.481419486693,0,1011.24156605114,0,78.9893617021277,2.3936170212766,160.372340425532,309.375,1107.421875,112.5,474.609375000001
"486",1,518.518518518519,688.888888888889,0.3,10,13.3333333333333,222.222222222222,987.654320987655,95.0980392156863,311.672120928783,0,587.889476778366,0,91.1764705882353,3.92156862745098,186.274509803922,388.888888888889,1222.22222222222,266.666666666667,777.777777777778
"487",1,632.812500000001,717.187500000001,0.266666666666667,11.25,22.5,158.203125,988.769531250002,78.9893617021277,307.658862826069,0,0,0,100.531914893617,-21.5425531914894,179.521276595745,295.3125,1582.03125,112.5,1371.09375
"488",1,148.148148148148,688.888888888889,0.3,16.6666666666667,46.6666666666667,259.259259259259,1111.11111111111,79.4117647058824,378.459003984951,0,0,0,77.4509803921569,1.9607843137255,156.862745098039,300,962.962962962964,133.333333333333,407.407407407408
"489",1,97.8819106441543,741.727367325702,0.344444444444444,14.5161290322581,23.2258064516129,342.58668725454,1136.6931558676,79.6239740408475,449.118632469627,0,629.251952059018,0,82.7161672074823,-3.09219316663486,162.34014124833,303.433922996878,929.878151119466,160.145681581686,562.820986203887
"490",1,787.172011661809,771.428571428572,0.233333333333333,4.28571428571429,8.57142857142857,236.151603498543,674.718867138693,82.2259136212625,295.639962909987,0,0,0,106.146179401993,-23.9202657807309,188.372093023256,312.244897959184,1967.93002915452,110.204081632653,1102.04081632653
"491",1,299.580833401825,643.100189035918,0.255555555555555,11.7391304347826,43.0434782608696,119.83233336073,468.909130541987,75.8330688670264,315.854678630916,0,0,0,78.4036813709934,-2.570612503967,154.23675023802,275.614366729679,1138.40716692694,91.8714555765596,419.413166762555
"492",1,729.000000000001,607.500000000001,0.222222222222222,4.5,22.5,91.1250000000001,0,103.68,229.2011213341,0,0,0,77.7600000000001,25.92,181.44,445.5,1275.75,324,455.625000000001
"493",1,743.986003790641,740.443213296399,0.211111111111111,4.73684210526316,14.2105263157895,106.283714827234,503.449175497426,79.273597216181,293.726496329684,0,0,0,79.273597216181,0,158.547194432362,291.689750692521,1381.68829275405,67.3130193905818,318.851144481703
"494",1,0,734.971644612477,0.255555555555555,7.82608695652174,19.5652173913044,359.49700008219,1172.27282635497,80.9742938749604,379.025614357099,0,0,0,80.9742938749604,0,161.948587749921,306.238185255199,1198.3233336073,122.49527410208,419.413166762555
"495",1,659.077833484015,597.164461247638,0.255555555555555,11.7391304347826,39.1304347826087,59.916166680365,468.909130541987,80.9742938749604,243.659323515278,0,0,0,88.6861313868614,-7.71183751190098,169.660425261822,306.238185255199,1378.0718336484,122.49527410208,659.077833484015
"496",1,186.624,790.560000000001,0.277777777777778,14.4,25.2,233.28,1343.6928,81.5586206896552,422.479298191134,0,837.223975384617,0,81.5586206896552,0,163.11724137931,311.04,1119.744,142.56,513.216000000001
"497",1,421.875000000001,689.062500000001,0.266666666666667,3.75,11.25,210.9375,1384.27734375,83.7765957446809,316.204942349015,0,0,0,81.3829787234043,2.3936170212766,165.159574468085,323.4375,1160.15625,126.5625,527.343750000001
"498",1,331.816112881202,659.023668639054,0.288888888888889,17.3076923076923,38.0769230769231,124.431042330451,1148.59423689647,79.4527620030976,341.0771625479,0,0,0,98.2705214248839,-18.8177594217863,177.723283427982,299.556213017752,1410.21847974511,119.822485207101,1161.35639508421
"499",1,555.555555555556,544.444444444445,0.3,13.3333333333333,26.6666666666667,148.148148148148,493.827160493828,108.823529411765,222.622943520559,0,587.889476778366,0,89.2156862745098,19.6078431372549,198.039215686275,466.666666666667,1185.18518518519,433.333333333334,777.777777777778
"500",1,538.029439501415,712.722948870393,0.322222222222222,12.4137931034483,27.9310344827586,239.124195333962,1669.7465363837,84.1400728207325,329.416322091391,0,849.503608109288,0,87.6097665452988,-3.46969372456628,171.749839366031,327.467300832343,1076.05887900283,182.996432818074,747.263110418632
"501",1,0,807.756232686981,0.211111111111111,9.47368421052632,9.47368421052632,425.134859308938,503.449175497426,96.8899521531101,375.969915301995,0,0,0,79.273597216181,17.6163549369291,176.163549369291,403.878116343491,1381.68829275405,269.252077562327,318.851144481703
"502",1,248.862084660901,694.970414201184,0.288888888888889,17.3076923076923,31.1538461538462,124.431042330451,1292.16851650853,79.4527620030976,379.835931019252,0,698.889221669276,0,89.9070727929789,-10.4543107898813,169.359834796076,299.556213017752,1244.31042330451,119.822485207101,995.448338643606
"503",1,373.293126991352,587.130177514793,0.288888888888889,13.8461538461539,31.1538461538462,124.431042330451,430.722838836176,89.9070727929789,286.814886688007,0,0,0,89.9070727929789,0,179.814145585958,359.467455621302,1244.31042330451,203.698224852071,746.586253982704
"504",1,316.40625,815.625000000001,0.266666666666667,15,18.75,263.671875,2175.29296875,81.3829787234043,401.665737578479,0,0,0,93.3510638297873,-11.968085106383,174.734042553192,309.375,1423.828125,140.625,1001.953125
"505",1,743.986003790641,583.379501385042,0.211111111111111,14.2105263157895,56.8421052631579,0,0,86.3201391909527,223.23213721056,0,0,0,93.3666811657243,-7.04654197477164,179.686820356677,336.565096952909,1806.82315206299,134.626038781164,1169.12086309958
"506",1,474.609375000001,421.875,0.266666666666667,3.75,11.25,105.46875,395.507812500001,105.31914893617,162.375510935981,0,0,0,105.31914893617,0,210.638297872341,450,1687.5,365.625,1529.296875
"507",1,398.50583090379,671.55612244898,0.311111111111111,16.0714285714286,22.5,232.461734693878,640.455799666806,99.4995450409463,327.797050329921,0,996.100610080862,0,84.7588717015469,14.7406733393995,184.258416742493,413.265306122449,1062.68221574344,309.948979591837,531.34110787172
"508",1,414.770141101502,742.899408284024,0.288888888888889,3.46153846153846,3.46153846153846,248.862084660901,1292.16851650853,79.4527620030976,356.580669936441,0,0,0,89.9070727929789,-10.4543107898813,169.359834796076,299.556213017752,1244.31042330451,119.822485207101,829.540282203005
"509",1,547.708489857251,753.09917355372,0.244444444444444,16.3636363636364,28.6363636363637,205.390683696469,1400.3910252032,105.194805194805,325.37046416402,0,1516.46621713181,0,88.585099111415,16.6097060833903,193.77990430622,451.859504132232,1437.73478587528,418.388429752067,547.708489857251
"510",1,659.077833484015,627.788279773158,0.255555555555555,7.82608695652174,11.7391304347826,59.916166680365,703.363695812981,88.6861313868614,261.708162294187,0,0,0,104.109806410663,-15.423675023802,192.795937797525,352.173913043479,1737.56883373059,168.431001890359,1497.90416700913
"511",1,328.795768584198,770.5112960761,0.322222222222222,15.5172413793103,34.1379310344828,269.014719750707,1298.69175052066,87.6097665452988,411.770402614239,0,424.751804054644,0,82.4052259584493,5.20454058684943,170.014992503748,346.730083234245,986.387305752594,231.15338882283,597.810488334905
"512",1,421.875000000001,703.125000000001,0.266666666666667,7.5,18.75,316.40625,988.769531250002,88.5638297872341,307.658862826069,0,0,0,90.9574468085107,-2.3936170212766,179.521276595745,351.5625,1371.09375,168.75,843.750000000001
"513",1,182.25,648.000000000001,0.222222222222222,18,81,273.375,1230.1875,74.5200000000001,294.687156000986,0,0,0,74.5200000000001,0,149.04,263.25,1184.625,60.7500000000001,364.500000000001
"514",1,209.233670917217,683.828775267539,0.322222222222222,18.6206896551724,37.2413793103448,149.452622083726,1391.45544698642,80.6703790961662,404.907562570668,0,0,0,82.4052259584493,-1.73484686228313,163.075605054616,308.20451843044,986.387305752594,154.10225921522,567.91996391816
"515",1,207.385070550751,706.952662721894,0.288888888888889,10.3846153846154,24.2307692307692,248.862084660901,1005.01995728441,79.4527620030976,372.084177324982,0,0,0,81.5436241610739,-2.09086215797625,160.996386164171,299.556213017752,1078.40236686391,131.804733727811,580.678197542103
"516",1,459,657,0.333333333333333,21,45,189,891,81.8181818181818,324.736363636363,0,1093.5,0,91.6363636363636,-9.81818181818181,173.454545454545,315,1107,171,1134
"517",1,750.000000000001,575,0.2,5,15,0,0,92.3076923076924,216.307003257329,0,0,0,92.3076923076924,0,184.615384615385,375,1875,150,750.000000000001
"518",1,299.580833401825,750.283553875237,0.255555555555555,15.6521739130435,39.1304347826087,239.66466672146,937.818261083975,78.4036813709934,360.97677557819,0,0,0,88.6861313868614,-10.282450015868,167.089812757855,290.926275992439,1378.0718336484,107.18336483932,659.077833484015
"519",1,474.609375000001,787.500000000001,0.266666666666667,11.25,15,316.40625,1384.27734375,93.3510638297873,350.389260440801,0,2022.48313210228,0,90.9574468085107,2.3936170212766,184.308510638298,379.6875,1371.09375,239.0625,738.281250000001
"520",1,685.546875000001,604.6875,0.266666666666667,11.25,33.75,52.7343750000001,395.507812500001,86.1702127659575,247.836306165444,0,0,0,95.7446808510639,-9.57446808510639,181.914893617021,337.5,1476.5625,182.8125,1318.359375
"521",1,331.816112881202,742.899408284024,0.288888888888889,6.92307692307693,10.3846153846154,290.339098771052,1579.31707573264,91.9979349509551,364.332423630711,0,698.889221669276,0,79.4527620030976,12.5451729478575,171.450696954053,371.449704142012,1036.92535275376,215.680473372781,456.247155211653
"522",1,328.795768584198,751.248513674198,0.322222222222222,12.4137931034483,18.6206896551724,298.905244167453,1391.45544698642,75.4658385093168,391.181882483527,0,0,0,94.5491539944314,-19.0833154851146,170.014992503748,279.310344827586,1195.62097666981,105.945303210464,896.715732502358
"523",1,182.25,749.250000000001,0.222222222222222,9,22.5,273.375,1640.25,77.7600000000001,349.258851556724,0,0,0,84.2400000000001,-6.48,162,283.5,1458,81.0000000000001,455.625000000001
"524",1,342.317806160782,736.363636363637,0.244444444444444,8.18181818181819,16.3636363636364,205.390683696469,1120.31282016256,85.8168147641833,344.509903232492,0,0,0,91.3533834586467,-5.53656869446343,177.17019822283,334.710743801653,1506.19834710744,167.355371900827,1026.95341848235
"525",1,627.701012751651,741.617122473246,0.322222222222222,15.5172413793103,27.9310344827586,269.014719750707,1113.16435758913,106.693082030413,322.55348204782,0,1274.25541216393,0,82.4052259584493,24.287856071964,189.098307988863,452.675386444709,986.387305752594,414.149821640904,538.029439501415
"526",1,332.088192419825,733.545918367347,0.311111111111111,12.8571428571429,25.7142857142857,265.67055393586,1067.42633277801,81.073703366697,377.679210162736,0,996.100610080862,0,86.6014558689718,-5.52775250227479,167.675159235669,309.948979591837,1095.89103498542,154.974489795918,697.385204081633
